map_number,robot_id,trajectory_id,t,x,y,vx,vy,speed
1,1,map_001_robot_1__control_points_20260806_125527,2.2,0.6249497662463814,9.427910782025679,0.21779363474556046,-0.7691952786586143,0.7994344526265964
1,1,map_001_robot_1__control_points_20260806_125527,2.3000000000000003,0.6492378638865202,9.351701360247812,0.2661507007255488,-0.7538500652685443,0.7994536361804161
1,1,map_001_robot_1__control_points_20260806_125527,2.4000000000000004,0.6781799063914913,9.27714076897197,0.31102584807028144,-0.7364578931404466,0.7994418718935751
1,1,map_001_robot_1__control_points_20260806_125527,2.5,0.7114430335005765,9.204409781619725,0.3528732727535804,-0.7173570394787347,0.7994502290408814
1,1,map_001_robot_1__control_points_20260806_125527,2.6,0.7487545609422072,9.13366936107622,0.39176916013018204,-0.6969475945537198,0.7995117412416933
1,1,map_001_robot_1__control_points_20260806_125527,2.7,0.789796865526613,9.06502026270898,0.4273514197342254,-0.6758340724379082,0.7996129872737596
1,1,map_001_robot_1__control_points_20260806_125527,2.8000000000000003,0.8342248448890524,8.99850254658864,0.461134906098537,-0.6532957906221242,0.799650418412379
1,1,map_001_robot_1__control_points_20260806_125527,2.9000000000000004,0.8820238467463204,8.934361104584555,0.4909926486669729,-0.6312873064095967,0.7997483630986021
1,1,map_001_robot_1__control_points_20260806_125527,3.0,0.932423374622447,8.872245085306723,0.5152625904947881,-0.6116704725579183,0.799772657798844
1,1,map_001_robot_1__control_points_20260806_125527,3.1,0.9850763648452776,8.81202701007297,0.5362272345133166,-0.5934304111241957,0.7998120403449996
1,1,map_001_robot_1__control_points_20260806_125527,3.2,1.0396688215251104,8.753559003081882,0.554172064379383,-0.5767723226396271,0.7998581056047486
1,1,map_001_robot_1__control_points_20260806_125527,3.3000000000000003,1.0959107777211543,8.696672545545045,0.569340301344579,-0.5618682476817582,0.7999026856362627
1,1,map_001_robot_1__control_points_20260806_125527,3.4000000000000004,1.1535368817940264,8.64118535354553,0.5822041357984897,-0.5485738685961081,0.7999343379599143
1,1,map_001_robot_1__control_points_20260806_125527,3.5,1.2123516048808525,8.586957771825825,0.5928269114658411,-0.5371136825130236,0.799959283276861
1,1,map_001_robot_1__control_points_20260806_125527,3.6,1.2721022640871942,8.533762617042925,0.6009488606526645,-0.5280347584925948,0.7999751491740656
1,1,map_001_robot_1__control_points_20260806_125527,3.7,1.3325413770113854,8.481350820127306,0.6069409834386059,-0.5211504171889842,0.7999844465448529
1,1,map_001_robot_1__control_points_20260806_125527,3.8000000000000003,1.3934904607749155,8.429532533605128,0.6112111650730965,-0.5161476939067882,0.7999922063591042
1,1,map_001_robot_1__control_points_20260806_125527,3.9000000000000004,1.4547836100260048,8.378121281345948,0.6138714813003077,-0.5129889568232713,0.7999974158561152
1,1,map_001_robot_1__control_points_20260806_125527,4.0,1.5162647570349772,8.326934742240475,0.6150072922822769,-0.511630319543606,0.7999997208978704
1,1,map_001_robot_1__control_points_20260806_125527,4.1000000000000005,1.5777850684824601,8.275795217437226,0.6146787658565334,-0.5120241491870985,0.7999991965906484
1,1,map_001_robot_1__control_points_20260806_125527,4.2,1.639200510206284,8.224529912403055,0.6129226375191292,-0.514120357798511,0.7999961886698429
1,1,map_001_robot_1__control_points_20260806_125527,4.3,1.7003695959862857,8.172971145877524,0.6097541016673667,-0.5178666552649673,0.7999912106614059
1,1,map_001_robot_1__control_points_20260806_125527,4.4,1.7611513305397575,8.120956581350061,0.6051688112091096,-0.523207914666898,0.7999848823761178
1,1,map_001_robot_1__control_points_20260806_125527,4.5,1.8214033582281077,8.068329562944145,0.5991450269825158,-0.530084777978999,0.7999778966964801
1,1,map_001_robot_1__control_points_20260806_125527,4.6000000000000005,1.8809803359362607,8.01493962575426,0.5916460082059345,-0.5384316174537602,0.7999710030369158
1,1,map_001_robot_1__control_points_20260806_125527,4.7,1.9397325598692945,7.960643239453392,0.582418503004611,-0.548383029130278,0.7999595360268115
